"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"49290","ONEWEB-0369","2021-090S",49295,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.11,87.93,1187,1184,NA,NA,"EA","ORB",2021-01-01
"49291","ONEWEB-0370","2021-090T",49296,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1183,1180,NA,NA,"EA","ORB",2021-01-01
"49292","ONEWEB-0371","2021-090U",49297,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.11,87.93,1187,1184,NA,NA,"EA","ORB",2021-01-01
"49293","ONEWEB-0372","2021-090V",49298,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1183,1181,NA,NA,"EA","ORB",2021-01-01
"49294","ONEWEB-0373","2021-090W",49299,"PAY","+","UK",2021-10-14,"VOSTO",NA,100.58,87.7,791,781,NA,NA,"EA","ORB",2021-01-01
"49295","ONEWEB-0374","2021-090X",49300,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.55,87.91,1207,1204,NA,NA,"EA","ORB",2021-01-01
"49296","ONEWEB-0375","2021-090Y",49301,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1184,1180,NA,NA,"EA","ORB",2021-01-01
"49297","ONEWEB-0376","2021-090Z",49302,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.11,87.92,1187,1185,NA,NA,"EA","ORB",2021-01-01
"49298","ONEWEB-0377","2021-090AA",49303,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1183,1181,NA,NA,"EA","ORB",2021-01-01
"49299","ONEWEB-0378","2021-090AB",49304,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.92,1183,1181,NA,NA,"EA","ORB",2021-01-01
"49300","ONEWEB-0379","2021-090AC",49305,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.55,87.91,1207,1204,NA,NA,"EA","ORB",2021-01-01
"49301","ONEWEB-0380","2021-090AD",49306,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.11,87.92,1187,1184,NA,NA,"EA","ORB",2021-01-01
"49302","ONEWEB-0381","2021-090AE",49307,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1183,1180,NA,NA,"EA","ORB",2021-01-01
"49303","ONEWEB-0382","2021-090AF",49308,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1184,1180,NA,NA,"EA","ORB",2021-01-01
"49304","ONEWEB-0383","2021-090AG",49309,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.55,87.91,1207,1204,NA,NA,"EA","ORB",2021-01-01
"49305","ONEWEB-0384","2021-090AH",49310,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1184,1180,NA,NA,"EA","ORB",2021-01-01
"49306","ONEWEB-0385","2021-090AJ",49311,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.93,1184,1180,NA,NA,"EA","ORB",2021-01-01
"49307","ONEWEB-0386","2021-090AK",49312,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.92,1183,1180,NA,NA,"EA","ORB",2021-01-01
"49308","ONEWEB-0387","2021-090AL",49313,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.03,87.92,1183,1180,NA,NA,"EA","ORB",2021-01-01
"49309","ONEWEB-0388","2021-090AM",49314,"PAY","+","UK",2021-10-14,"VOSTO",NA,109.11,87.93,1187,1184,NA,NA,"EA","ORB",2021-01-01
"49403","STARLINK-3151","2021-104A",49408,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49404","STARLINK-3075","2021-104B",49409,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49405","STARLINK-3147","2021-104C",49410,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49406","STARLINK-3162","2021-104D",49411,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49407","STARLINK-3144","2021-104E",49412,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49408","STARLINK-3157","2021-104F",49413,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49409","STARLINK-3146","2021-104G",49414,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49410","STARLINK-3159","2021-104H",49415,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49411","STARLINK-3133","2021-104J",49416,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49412","STARLINK-3154","2021-104K",49417,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49413","STARLINK-3111","2021-104L",49418,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49414","STARLINK-3120","2021-104M",49419,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49415","STARLINK-3110","2021-104N",49420,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49416","STARLINK-3112","2021-104P",49421,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49417","STARLINK-3161","2021-104Q",49422,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49418","STARLINK-3149","2021-104R",49423,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49419","STARLINK-3135","2021-104S",49424,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49420","STARLINK-3139","2021-104T",49425,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49421","STARLINK-3114","2021-104U",49426,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49422","STARLINK-3131","2021-104V",49427,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49423","STARLINK-3121","2021-104W",49428,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49424","STARLINK-3123","2021-104X",49429,"PAY","D","US",2021-11-13,"AFETR","2021-12-01",88,53.21,193,158,NA,NA,"EA","IMP",2021-01-01
"49425","STARLINK-3138","2021-104Y",49430,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49426","STARLINK-3153","2021-104Z",49431,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49427","STARLINK-3158","2021-104AA",49432,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49428","STARLINK-3079","2021-104AB",49433,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49429","STARLINK-3134","2021-104AC",49434,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49430","STARLINK-3117","2021-104AD",49435,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49431","STARLINK-3049","2021-104AE",49436,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49432","STARLINK-3130","2021-104AF",49437,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49433","STARLINK-3044","2021-104AG",49438,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49434","STARLINK-3108","2021-104AH",49439,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49435","STARLINK-3105","2021-104AJ",49440,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49436","STARLINK-3128","2021-104AK",49441,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49437","STARLINK-3098","2021-104AL",49442,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49438","STARLINK-3136","2021-104AM",49443,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49439","STARLINK-3126","2021-104AN",49444,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49440","STARLINK-3122","2021-104AP",49445,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49441","STARLINK-3099","2021-104AQ",49446,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49442","STARLINK-3115","2021-104AR",49447,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49443","STARLINK-3097","2021-104AS",49448,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49444","STARLINK-3137","2021-104AT",49449,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49445","STARLINK-3127","2021-104AU",49450,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49446","STARLINK-3125","2021-104AV",49451,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49447","STARLINK-3150","2021-104AW",49452,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49448","STARLINK-3129","2021-104AX",49453,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49449","STARLINK-3160","2021-104AY",49454,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49450","STARLINK-3145","2021-104AZ",49455,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49451","STARLINK-3124","2021-104BA",49456,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49452","STARLINK-3132","2021-104BB",49457,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49453","STARLINK-3156","2021-104BC",49458,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49454","STARLINK-3141","2021-104BD",49459,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49455","STARLINK-3140","2021-104BE",49460,"PAY","+","US",2021-11-13,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49719","STARLINK-3219","2021-115A",49724,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49720","STARLINK-3218","2021-115B",49725,"PAY","+","US",2021-12-02,"AFETR",NA,95.43,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49721","STARLINK-3237","2021-115C",49726,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49722","STARLINK-3242","2021-115D",49727,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49723","STARLINK-3240","2021-115E",49728,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49724","STARLINK-3251","2021-115F",49729,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49725","STARLINK-3249","2021-115G",49730,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49726","STARLINK-3228","2021-115H",49731,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49727","STARLINK-3246","2021-115J",49732,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49728","STARLINK-3252","2021-115K",49733,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49729","STARLINK-3238","2021-115L",49734,"PAY","+","US",2021-12-02,"AFETR",NA,95.48,53.22,543,541,NA,NA,"EA","ORB",2021-01-01
"49730","STARLINK-3113","2021-115M",49735,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49731","STARLINK-3148","2021-115N",49736,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.21,542,538,NA,NA,"EA","ORB",2021-01-01
"49732","STARLINK-3225","2021-115P",49737,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49733","STARLINK-3143","2021-115Q",49738,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49734","STARLINK-3155","2021-115R",49739,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49735","STARLINK-3226","2021-115S",49740,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49736","STARLINK-3244","2021-115T",49741,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49737","STARLINK-3202","2021-115U",49742,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49738","STARLINK-3239","2021-115V",49743,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49739","STARLINK-3231","2021-115W",49744,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49740","STARLINK-3241","2021-115X",49745,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49741","STARLINK-3233","2021-115Y",49746,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49742","STARLINK-3247","2021-115Z",49747,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49743","STARLINK-3248","2021-115AA",49748,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49744","STARLINK-3250","2021-115AB",49749,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49745","STARLINK-3236","2021-115AC",49750,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49746","STARLINK-3229","2021-115AD",49751,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49747","STARLINK-3209","2021-115AE",49752,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49748","STARLINK-3200","2021-115AF",49753,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49749","STARLINK-3193","2021-115AG",49754,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,542,537,NA,NA,"EA","ORB",2021-01-01
"49750","STARLINK-3210","2021-115AH",49755,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49751","STARLINK-3207","2021-115AJ",49756,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49752","STARLINK-3197","2021-115AK",49757,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49753","STARLINK-3194","2021-115AL",49758,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49754","STARLINK-3204","2021-115AM",49759,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49755","STARLINK-3199","2021-115AN",49760,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49756","STARLINK-3203","2021-115AP",49761,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49757","STARLINK-3195","2021-115AQ",49762,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49758","STARLINK-3198","2021-115AR",49763,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49759","STARLINK-3206","2021-115AS",49764,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"49760","STARLINK-3227","2021-115AT",49765,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49761","STARLINK-3190","2021-115AU",49766,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49762","STARLINK-3192","2021-115AV",49767,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49763","STARLINK-3196","2021-115AW",49768,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49764","STARLINK-3208","2021-115AX",49769,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"49765","STARLINK-3191","2021-115AY",49770,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"49766","STARLINK-3201","2021-115AZ",49771,"PAY","+","US",2021-12-02,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50151","STARLINK-3317","2021-125A",50156,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"50152","STARLINK-3313","2021-125B",50157,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"50153","STARLINK-3309","2021-125C",50158,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50154","STARLINK-3297","2021-125D",50159,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50155","STARLINK-3288","2021-125E",50160,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50156","STARLINK-3304","2021-125F",50161,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"50157","STARLINK-3303","2021-125G",50162,"PAY","+","US",2021-12-18,"AFWTR",NA,92.16,53.2,382,379,NA,NA,"EA","ORB",2021-01-01
"50158","STARLINK-3306","2021-125H",50163,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50159","STARLINK-3307","2021-125J",50164,"PAY","D","US",2021-12-18,"AFWTR","2022-06-16",87.83,53.18,174,160,NA,NA,"EA","IMP",2021-01-01
"50160","STARLINK-3298","2021-125K",50165,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"50161","STARLINK-3305","2021-125L",50166,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50162","STARLINK-3271","2021-125M",50167,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"50163","STARLINK-3296","2021-125N",50168,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50164","STARLINK-3301","2021-125P",50169,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50165","STARLINK-3245","2021-125Q",50170,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50166","STARLINK-3286","2021-125R",50171,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50167","STARLINK-3287","2021-125S",50172,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50168","STARLINK-3289","2021-125T",50173,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2021-01-01
"50169","STARLINK-3292","2021-125U",50174,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50170","STARLINK-3291","2021-125V",50175,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50171","STARLINK-3293","2021-125W",50176,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50172","STARLINK-3282","2021-125X",50177,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50173","STARLINK-3284","2021-125Y",50178,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50174","STARLINK-3283","2021-125Z",50179,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"50175","STARLINK-3265","2021-125AA",50180,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50176","STARLINK-3285","2021-125AB",50181,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50177","STARLINK-3277","2021-125AC",50182,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50178","STARLINK-3281","2021-125AD",50183,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50179","STARLINK-3280","2021-125AE",50184,"PAY","D","US",2021-12-18,"AFWTR","2021-12-28",89.05,53.22,267,188,NA,NA,"EA","IMP",2021-01-01
"50180","STARLINK-3279","2021-125AF",50185,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50181","STARLINK-3274","2021-125AG",50186,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50182","STARLINK-3272","2021-125AH",50187,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50183","STARLINK-3275","2021-125AJ",50188,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50184","STARLINK-3276","2021-125AK",50189,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50185","STARLINK-3268","2021-125AL",50190,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50186","STARLINK-3273","2021-125AM",50191,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50187","STARLINK-3259","2021-125AN",50192,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50188","STARLINK-3261","2021-125AP",50193,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50189","STARLINK-3269","2021-125AQ",50194,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50190","STARLINK-3266","2021-125AR",50195,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50191","STARLINK-3263","2021-125AS",50196,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50192","STARLINK-3267","2021-125AT",50197,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50193","STARLINK-3264","2021-125AU",50198,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50194","STARLINK-3270","2021-125AV",50199,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"50195","STARLINK-3235","2021-125AW",50200,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2021-01-01
"50196","STARLINK-3255","2021-125AX",50201,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50197","STARLINK-3256","2021-125AY",50202,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
"50198","STARLINK-3257","2021-125AZ",50203,"PAY","+","US",2021-12-18,"AFWTR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2021-01-01
